0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.013239443,0.015663616,-0.00057093316,0.040584788,-0.0493757,-0.11050048,0.021452192,0.20514373,-0.01749351,-0.06350244,-0.050703943,-0.05874487,-0.040719654,0.028243082,0.008875251,0.06301972,0.049363352,-0.025338087,-0.044969067,-0.10249638,0.058935374,-0.012903721,0.07342114,-0.13442811,0.036886748,-0.058728363,-0.10282566,-0.07569422,0.057943027,-0.05344988,0.05418473,-0.020867558,0.13978866,-0.14016642,-0.015636915,0.08489396,-0.055515423,0.020237068,-0.06022297,-0.08217605,-0.01888012,-0.060566116,0.01628658,0.061653346,0.06932242,-0.118600264,-0.03346,-0.10166693,-0.012103169,0.07263648,0.04230609,-0.05580756,-0.079756185,-0.047144998,-0.013921616,-0.011175328,0.039022688,-0.061395004,-0.022811994,0.028713156,0.003307984,-0.049180396,0.116721876,0.03682383,-0.095363,0.18683806,-0.0597536,0.14804281,-0.11966874,0.062170494,-0.004512303,0.0519967,0.104785465,0.067775294,0.13814704,-0.06543487,0.018360075,0.03227087,-0.032598488,-0.037523545,-0.03959296,0.027762704,-0.102816865,0.088391304,0.057339814,-0.051763333,0.13841015,-0.07234718,-0.031211372,0.050242834,0.06298493,-0.025144484,0.06027981,0.034760162,0.13521913,0.0916806,-0.0980291,0.029767852,-0.06789136,-0.016644428
-0.012760373,0.014991544,0.00015800649,0.040982746,-0.04912041,-0.11122159,0.021443782,0.2049362,-0.017820047,-0.06279258,-0.050860677,-0.06019591,-0.041247383,0.028670244,0.009837594,0.06305218,0.04969774,-0.025302077,-0.044933703,-0.10245219,0.05849624,-0.013777977,0.07277686,-0.13383365,0.037970513,-0.059281956,-0.10262242,-0.07534882,0.05823968,-0.054017197,0.053816676,-0.021008264,0.13872756,-0.14030947,-0.015788876,0.08536294,-0.05495687,0.019575601,-0.060209922,-0.0825584,-0.018973988,-0.06008772,0.01536224,0.0617191,0.069611914,-0.118590936,-0.0344216,-0.102084376,-0.01181539,0.07177484,0.04257538,-0.05569361,-0.07995514,-0.047548577,-0.013951452,-0.0104664685,0.038290963,-0.061636176,-0.022554353,0.028323092,0.0042365794,-0.049028657,0.11605693,0.03795584,-0.09533324,0.18800217,-0.059739605,0.14891095,-0.12002558,0.06297009,-0.004737238,0.051234834,0.104423404,0.06725922,0.1386105,-0.06466092,0.018529622,0.032285046,-0.03175127,-0.037988525,-0.038801923,0.027406009,-0.103725016,0.08695717,0.056964453,-0.05265444,0.13852543,-0.0718312,-0.03165362,0.050882094,0.063297935,-0.02450043,0.060243122,0.03406859,0.13445337,0.091357484,-0.09757348,0.030832574,-0.066991426,-0.016283263
-0.013009678,0.0149612315,0.00067738944,0.04078506,-0.04909194,-0.110315956,0.020916598,0.20411055,-0.01784409,-0.06258595,-0.051219735,-0.059789512,-0.04063341,0.028457103,0.00893647,0.064032406,0.049526453,-0.0253941,-0.04494228,-0.10202684,0.058987103,-0.014267987,0.07315869,-0.13447398,0.03832029,-0.059103306,-0.10235093,-0.07614681,0.058445193,-0.05434412,0.054452717,-0.021351293,0.13965198,-0.1397902,-0.016683105,0.08610929,-0.05474978,0.019799083,-0.0592996,-0.082495004,-0.018555894,-0.059990432,0.015602391,0.061404206,0.069342114,-0.11871038,-0.034610353,-0.10156599,-0.011889347,0.07174554,0.042040017,-0.055085875,-0.07977339,-0.047574583,-0.014112843,-0.01054783,0.03844455,-0.06193451,-0.022394024,0.028942356,0.0038235341,-0.04919151,0.1159488,0.038412146,-0.09530497,0.18806791,-0.060139254,0.14872521,-0.119764775,0.062476285,-0.0043360335,0.051112935,0.104242615,0.06751559,0.13859943,-0.06440269,0.018498946,0.03193319,-0.032519184,-0.03814023,-0.038436633,0.027244864,-0.103901625,0.08802272,0.0581443,-0.052194975,0.13879797,-0.071606934,-0.031994883,0.051106863,0.062922314,-0.023567578,0.06037535,0.03332136,0.13459688,0.091590844,-0.09757968,0.030473929,-0.06660042,-0.01720037
-0.0124309985,0.013652958,0.0019694597,0.0414191,-0.0463214,-0.10927244,0.02165222,0.20482823,-0.019853877,-0.060515888,-0.050034475,-0.059539042,-0.040319633,0.027437713,0.009066601,0.06492207,0.047431555,-0.025235998,-0.043810274,-0.10267676,0.058441218,-0.014035743,0.07236764,-0.13417423,0.03947421,-0.059895165,-0.10160301,-0.076031476,0.05708691,-0.054814875,0.05458967,-0.021074288,0.14004976,-0.13986033,-0.014907453,0.08498199,-0.05369814,0.019244669,-0.060057275,-0.08450628,-0.018478863,-0.060351543,0.016383363,0.062007006,0.06823977,-0.11967673,-0.03637795,-0.10218396,-0.013913732,0.07236365,0.041201606,-0.055602144,-0.07829206,-0.048884816,-0.014231152,-0.011449687,0.03928488,-0.061326798,-0.023303896,0.028743869,0.0037721843,-0.049205955,0.11725706,0.0400234,-0.09473167,0.18773791,-0.059286363,0.14899749,-0.11853447,0.06281151,-0.0054246173,0.0511188,0.10483985,0.06823414,0.14121746,-0.06380329,0.018770456,0.032672588,-0.03199551,-0.038661197,-0.03858362,0.027414702,-0.10417944,0.087838635,0.056107543,-0.05097553,0.13867033,-0.07007145,-0.031742074,0.050573267,0.0628783,-0.02350871,0.059891913,0.034378942,0.13516772,0.08920355,-0.09740071,0.03155739,-0.067315474,-0.0150987785
-0.013566326,0.013911907,0.00045064444,0.042068087,-0.047730926,-0.10958989,0.022458682,0.20506193,-0.019731963,-0.060732603,-0.05007544,-0.060048476,-0.041147318,0.026642343,0.008966882,0.06455431,0.04762772,-0.025303608,-0.04418797,-0.10211992,0.0578582,-0.013095962,0.072476506,-0.13421983,0.039585892,-0.059892282,-0.10177997,-0.0755496,0.057322476,-0.054057546,0.054414086,-0.021319188,0.13939236,-0.13898048,-0.015046554,0.0846249,-0.05421878,0.019911375,-0.061276898,-0.08349586,-0.01884118,-0.06032007,0.017262401,0.061436392,0.067553274,-0.118380144,-0.035850253,-0.10195942,-0.0136796115,0.07232713,0.04101228,-0.05595365,-0.07857145,-0.047297705,-0.014844156,-0.011524289,0.0383639,-0.061328083,-0.022584133,0.029050408,0.0034888887,-0.049743533,0.116777,0.03855792,-0.09523704,0.1877287,-0.059359115,0.1490638,-0.119281165,0.06377049,-0.0052422704,0.050725434,0.10445773,0.068672076,0.14015459,-0.06445755,0.019104231,0.032981846,-0.03040248,-0.0383904,-0.03876715,0.027701948,-0.10414289,0.08738076,0.056025103,-0.050989132,0.13879733,-0.07196028,-0.03152974,0.05058744,0.06308906,-0.025148252,0.05982213,0.0339569,0.13492973,0.09065927,-0.098650046,0.030845,-0.06794701,-0.014395279
-0.012774642,0.014381882,0.0017612398,0.04095593,-0.04689904,-0.109746955,0.022011543,0.20542462,-0.019777838,-0.060443867,-0.050055474,-0.060253885,-0.040837992,0.027707273,0.008852918,0.06445506,0.046685956,-0.025324497,-0.043929674,-0.10276048,0.05915334,-0.013876472,0.0732458,-0.13442525,0.039572407,-0.059435833,-0.1009984,-0.07548973,0.0574158,-0.054549456,0.05436254,-0.021794511,0.14099401,-0.1404606,-0.01518764,0.084799975,-0.052728932,0.019648233,-0.060381573,-0.083870664,-0.018521337,-0.060751062,0.016693093,0.061701402,0.06842195,-0.11986726,-0.036959913,-0.1016639,-0.013708368,0.07252515,0.040361874,-0.05529267,-0.077907875,-0.04870223,-0.015042471,-0.011622195,0.03896577,-0.060889553,-0.02339653,0.02930748,0.0031677561,-0.04918742,0.11633594,0.039599605,-0.09498707,0.18800478,-0.058713358,0.14864078,-0.118629746,0.062824115,-0.0044156546,0.05114236,0.105103165,0.06830295,0.14094292,-0.06453743,0.019838717,0.033102456,-0.031349853,-0.039472926,-0.03837616,0.028506773,-0.1030712,0.088265784,0.05616213,-0.05047169,0.13888976,-0.070092216,-0.03155505,0.051027466,0.062344145,-0.023647398,0.06021704,0.03336582,0.13460128,0.08991724,-0.09747925,0.030745737,-0.06629881,-0.014875258
-0.012202334,0.014189339,0.0006141986,0.041696012,-0.047655914,-0.1101286,0.022367135,0.20545681,-0.020468896,-0.060254637,-0.049955595,-0.059621334,-0.041601956,0.027841553,0.009589959,0.06364322,0.0471023,-0.02554396,-0.04349016,-0.10314492,0.057800446,-0.0133260265,0.07217469,-0.13286676,0.04057,-0.05950934,-0.102101505,-0.074706204,0.05728364,-0.05360438,0.052869882,-0.021613885,0.13914743,-0.14059637,-0.0138692,0.084503844,-0.052808467,0.019076163,-0.060721923,-0.084682405,-0.019171635,-0.06031587,0.016071536,0.062170707,0.06759716,-0.11944544,-0.035721127,-0.101664454,-0.013531875,0.07279686,0.04116614,-0.055733684,-0.07787812,-0.048611138,-0.014676847,-0.0115658315,0.03868861,-0.060395405,-0.023728771,0.027728187,0.0037767128,-0.0489656,0.11721235,0.038484927,-0.09524479,0.1884224,-0.058084957,0.14988266,-0.11926689,0.06355802,-0.0054983734,0.05095284,0.10520132,0.06870734,0.14003205,-0.065082416,0.01947839,0.03303261,-0.03075196,-0.03788732,-0.03911322,0.028043093,-0.104014404,0.08685776,0.054682832,-0.05173755,0.13901034,-0.070997804,-0.032306835,0.050396454,0.062184907,-0.024309134,0.060246006,0.03346166,0.13382785,0.08994769,-0.0987804,0.03216676,-0.06648856,-0.012820542
-0.01296316,0.014815156,-0.00037067494,0.040850352,-0.049691066,-0.111107565,0.02163829,0.20472118,-0.017600367,-0.06193365,-0.050017335,-0.06073743,-0.041922126,0.029141806,0.009761677,0.06324435,0.048106525,-0.024272561,-0.04459673,-0.103600524,0.05820215,-0.013412428,0.07286257,-0.13295071,0.03803047,-0.059575636,-0.101905994,-0.07524691,0.057625197,-0.05320946,0.053300597,-0.02133461,0.13939525,-0.14061864,-0.014701097,0.0838466,-0.05444097,0.019812318,-0.06112727,-0.08284401,-0.019312948,-0.060766403,0.015381241,0.06184509,0.06934514,-0.1185792,-0.03442964,-0.101591304,-0.012797798,0.07183475,0.04148743,-0.05702345,-0.080165274,-0.047579195,-0.014648868,-0.011110498,0.03934324,-0.060898703,-0.02298702,0.028622549,0.0038701002,-0.048910815,0.11682065,0.03837236,-0.095990404,0.18883896,-0.059137005,0.14907531,-0.119525306,0.063208506,-0.0047036335,0.051904988,0.105100304,0.06789889,0.13843757,-0.0655654,0.018528195,0.033116814,-0.032002807,-0.038408924,-0.03929111,0.028684465,-0.10428158,0.08720606,0.05631893,-0.052263066,0.13877282,-0.071899034,-0.030851077,0.050296437,0.06303266,-0.025597997,0.060816046,0.034625765,0.1342166,0.08991609,-0.09764723,0.028862644,-0.0674407,-0.014943957
-0.012775154,0.015719265,0.00038824393,0.041002754,-0.04945789,-0.11096783,0.021626703,0.20455557,-0.017809754,-0.06313601,-0.05064295,-0.059290964,-0.042031262,0.02868447,0.009003115,0.06244814,0.049322836,-0.025143549,-0.045002323,-0.10268232,0.058406353,-0.013288597,0.07319395,-0.1336073,0.03801864,-0.058896936,-0.10317686,-0.074827805,0.05819751,-0.053786956,0.05401579,-0.0213491,0.13912754,-0.14116146,-0.015923757,0.084817745,-0.054791216,0.020525945,-0.06027669,-0.082633495,-0.019209122,-0.06069744,0.016161034,0.061979048,0.06948891,-0.11879982,-0.03458247,-0.10174439,-0.011768622,0.07199665,0.041766427,-0.055601783,-0.07987381,-0.047152907,-0.014358977,-0.011626731,0.03866913,-0.06096302,-0.02260882,0.028397126,0.003551252,-0.048659615,0.1165172,0.037577942,-0.09510538,0.18785402,-0.05987942,0.14789996,-0.1195758,0.06273109,-0.0046339324,0.051815227,0.10491263,0.06750735,0.13850497,-0.06554622,0.018836094,0.03224973,-0.03130504,-0.038189795,-0.038779475,0.027964644,-0.103145935,0.08762755,0.056838658,-0.051638473,0.13907453,-0.07116628,-0.031120397,0.05059854,0.06326899,-0.02471771,0.060308374,0.03374157,0.13440822,0.09116817,-0.097355686,0.030378802,-0.06725068,-0.01652252
-0.013194713,0.0155252665,0.00022311731,0.04086279,-0.04981828,-0.11111289,0.021722397,0.20505044,-0.017453447,-0.06330217,-0.051126774,-0.059546858,-0.041903198,0.028336423,0.009513884,0.06264243,0.04910924,-0.024797184,-0.044902887,-0.1025197,0.05820745,-0.0128276255,0.07311027,-0.13319802,0.037506267,-0.05893455,-0.10301993,-0.07504011,0.05788523,-0.05360459,0.053991284,-0.02105658,0.13904826,-0.1409501,-0.015628967,0.084430456,-0.055106115,0.020399777,-0.06038548,-0.08230134,-0.01943262,-0.060662895,0.01610492,0.061763648,0.06956417,-0.118341595,-0.034124415,-0.10186102,-0.011941634,0.07187645,0.042171936,-0.056038782,-0.080052,-0.047197565,-0.014127083,-0.011501074,0.038719963,-0.061206732,-0.022696678,0.028442223,0.0035550352,-0.048878405,0.116569005,0.03730677,-0.09545617,0.18762131,-0.05995023,0.14805722,-0.11974577,0.06271957,-0.004700429,0.05200201,0.10494994,0.06779914,0.13821545,-0.06541826,0.018473469,0.032363426,-0.031123143,-0.037965503,-0.038894545,0.028115137,-0.103014015,0.087554395,0.056874525,-0.051972322,0.13885187,-0.07165274,-0.031069962,0.050476525,0.06364321,-0.025488181,0.0602585,0.03439355,0.13467713,0.09114884,-0.09760193,0.029870404,-0.06749057,-0.016135676
